id,wind,wind_category,path
EP161978,30,TD,hursat_hurdat/1978266N14260.PAUL.1978.09.24.1800.42.GOE-2.026.hursat-b1.v06.h5
EP161978,35,TS,hursat_hurdat/1978266N14260.PAUL.1978.09.25.1200.46.GOE-2.031.hursat-b1.v06.h5
EP161978,40,TS,hursat_hurdat/1978266N14260.PAUL.1978.09.25.1800.46.GOE-2.034.hursat-b1.v06.h5
EP161978,30,TD,hursat_hurdat/1978266N14260.PAUL.1978.09.26.1200.47.GOE-2.026.hursat-b1.v06.h5
EP161978,25,TD,hursat_hurdat/1978266N14260.PAUL.1978.09.26.1800.47.GOE-2.022.hursat-b1.v06.h5
EP171978,30,TD,hursat_hurdat/1978276N14257.ROSA.1978.10.02.1800.36.GOE-2.026.hursat-b1.v06.h5
EP171978,50,TS,hursat_hurdat/1978276N14257.ROSA.1978.10.03.1200.40.GOE-2.044.hursat-b1.v06.h5
EP171978,55,TS,hursat_hurdat/1978276N14257.ROSA.1978.10.03.1800.41.GOE-2.048.hursat-b1.v06.h5
EP171978,65,H1,hursat_hurdat/1978276N14257.ROSA.1978.10.04.1200.44.GOE-2.057.hursat-b1.v06.h5
EP171978,75,H1,hursat_hurdat/1978276N14257.ROSA.1978.10.04.1800.45.GOE-2.064.hursat-b1.v06.h5
EP171978,65,H1,hursat_hurdat/1978276N14257.ROSA.1978.10.05.1200.46.GOE-2.057.hursat-b1.v06.h5
EP171978,60,TS,hursat_hurdat/1978276N14257.ROSA.1978.10.05.1800.47.GOE-2.054.hursat-b1.v06.h5
EP171978,35,TS,hursat_hurdat/1978276N14257.ROSA.1978.10.06.1200.48.GOE-2.031.hursat-b1.v06.h5
EP171978,25,TD,hursat_hurdat/1978276N14257.ROSA.1978.10.06.1800.48.GOE-2.024.hursat-b1.v06.h5
EP171978,20,TD,hursat_hurdat/1978276N14257.ROSA.1978.10.07.1200.49.GOE-2.018.hursat-b1.v06.h5
EP171978,20,TD,hursat_hurdat/1978276N14257.ROSA.1978.10.07.1800.50.GOE-2.018.hursat-b1.v06.h5
AL191978,30,TD,hursat_hurdat/1978276N32329.IRMA.1978.10.02.1200.60.GOE-2.026.hursat-b1.v06.h5
AL191978,30,TD,hursat_hurdat/1978276N32329.IRMA.1978.10.02.1800.60.GOE-2.026.hursat-b1.v06.h5
AL191978,30,TD,hursat_hurdat/1978276N32329.IRMA.1978.10.03.1200.61.GOE-2.026.hursat-b1.v06.h5
AL191978,30,TD,hursat_hurdat/1978276N32329.IRMA.1978.10.03.1800.61.GOE-2.026.hursat-b1.v06.h5
AL191978,40,TS,hursat_hurdat/1978276N32329.IRMA.1978.10.04.1200.62.GOE-2.035.hursat-b1.v06.h5
AL191978,45,TS,hursat_hurdat/1978276N32329.IRMA.1978.10.04.1800.62.GOE-2.040.hursat-b1.v06.h5
AL191978,40,TS,hursat_hurdat/1978276N32329.IRMA.1978.10.05.1200.67.GOE-2.035.hursat-b1.v06.h5
AL191978,40,TS,hursat_hurdat/1978276N32329.IRMA.1978.10.05.1800.70.GOE-2.035.hursat-b1.v06.h5
AL201978,25,TD,hursat_hurdat/1978281N18304.JULIET.1978.10.07.1800.31.GOE-2.022.hursat-b1.v06.h5
AL201978,35,TS,hursat_hurdat/1978281N18304.JULIET.1978.10.08.1200.29.GOE-2.031.hursat-b1.v06.h5
AL201978,40,TS,hursat_hurdat/1978281N18304.JULIET.1978.10.08.1800.29.GOE-2.035.hursat-b1.v06.h5
AL201978,45,TS,hursat_hurdat/1978281N18304.JULIET.1978.10.09.1200.27.GOE-2.040.hursat-b1.v06.h5
AL201978,45,TS,hursat_hurdat/1978281N18304.JULIET.1978.10.09.1800.27.GOE-2.040.hursat-b1.v06.h5
AL201978,45,TS,hursat_hurdat/1978281N18304.JULIET.1978.10.10.1200.28.GOE-2.040.hursat-b1.v06.h5
AL201978,45,TS,hursat_hurdat/1978281N18304.JULIET.1978.10.10.1800.29.GOE-2.040.hursat-b1.v06.h5
AL201978,35,TS,hursat_hurdat/1978281N18304.JULIET.1978.10.11.1200.36.GOE-2.031.hursat-b1.v06.h5
EP181978,35,TS,hursat_hurdat/1978292N16252.SERGIO.1978.10.19.1800.47.GOE-2.031.hursat-b1.v06.h5
EP181978,25,TD,hursat_hurdat/1978292N16252.SERGIO.1978.10.20.1200.51.GOE-2.022.hursat-b1.v06.h5
EP181978,20,TD,hursat_hurdat/1978292N16252.SERGIO.1978.10.21.1200.52.GOE-2.018.hursat-b1.v06.h5
AL231978,30,TD,hursat_hurdat/1978302N24287.KENDRA.1978.10.28.1800.28.GOE-2.026.hursat-b1.v06.h5
AL231978,55,TS,hursat_hurdat/1978302N24287.KENDRA.1978.10.29.1200.30.GOE-2.048.hursat-b1.v06.h5
AL231978,65,H1,hursat_hurdat/1978302N24287.KENDRA.1978.10.29.1800.31.GOE-2.057.hursat-b1.v06.h5
AL231978,70,H1,hursat_hurdat/1978302N24287.KENDRA.1978.10.30.1200.34.GOE-2.062.hursat-b1.v06.h5
AL231978,65,H1,hursat_hurdat/1978302N24287.KENDRA.1978.10.30.1800.34.GOE-2.057.hursat-b1.v06.h5
AL231978,45,TS,hursat_hurdat/1978302N24287.KENDRA.1978.10.31.1200.37.GOE-2.040.hursat-b1.v06.h5
AL231978,45,TS,hursat_hurdat/1978302N24287.KENDRA.1978.10.31.1800.37.GOE-2.040.hursat-b1.v06.h5
AL231978,40,TS,hursat_hurdat/1978302N24287.KENDRA.1978.11.01.1800.47.GOE-2.035.hursat-b1.v06.h5
AL231978,40,TS,hursat_hurdat/1978302N24287.KENDRA.1978.11.02.1200.60.GOE-2.035.hursat-b1.v06.h5
AL231978,40,TS,hursat_hurdat/1978302N24287.KENDRA.1978.11.02.1800.63.GOE-2.035.hursat-b1.v06.h5
AL231978,30,TD,hursat_hurdat/1978302N24287.KENDRA.1978.11.03.1200.74.GOE-2.026.hursat-b1.v06.h5
AL041979,20,TD,hursat_hurdat/1979191N22264.BOB.1979.07.09.1200.35.SMS-2.018.hursat-b1.v06.h5
AL041979,25,TD,hursat_hurdat/1979191N22264.BOB.1979.07.09.1800.35.SMS-2.022.hursat-b1.v06.h5
AL041979,50,TS,hursat_hurdat/1979191N22264.BOB.1979.07.10.1200.34.SMS-2.044.hursat-b1.v06.h5
AL041979,55,TS,hursat_hurdat/1979191N22264.BOB.1979.07.10.1800.35.SMS-2.048.hursat-b1.v06.h5
AL041979,65,H1,hursat_hurdat/1979191N22264.BOB.1979.07.11.1200.38.SMS-2.057.hursat-b1.v06.h5
AL041979,40,TS,hursat_hurdat/1979191N22264.BOB.1979.07.11.1800.40.SMS-2.035.hursat-b1.v06.h5
AL041979,25,TD,hursat_hurdat/1979191N22264.BOB.1979.07.12.1200.44.SMS-2.022.hursat-b1.v06.h5
AL041979,25,TD,hursat_hurdat/1979191N22264.BOB.1979.07.12.1800.45.SMS-2.022.hursat-b1.v06.h5
AL041979,25,TD,hursat_hurdat/1979191N22264.BOB.1979.07.13.1200.46.SMS-2.022.hursat-b1.v06.h5
AL041979,25,TD,hursat_hurdat/1979191N22264.BOB.1979.07.13.1800.46.SMS-2.022.hursat-b1.v06.h5
AL041979,20,TD,hursat_hurdat/1979191N22264.BOB.1979.07.14.1200.73.GOE-3.018.hursat-b1.v06.h5
AL041979,20,TD,hursat_hurdat/1979191N22264.BOB.1979.07.14.1800.44.SMS-2.018.hursat-b1.v06.h5
AL041979,20,TD,hursat_hurdat/1979191N22264.BOB.1979.07.15.1200.42.SMS-2.018.hursat-b1.v06.h5
AL041979,20,TD,hursat_hurdat/1979191N22264.BOB.1979.07.15.1800.41.SMS-2.018.hursat-b1.v06.h5
AL041979,20,TD,hursat_hurdat/1979191N22264.BOB.1979.07.16.1200.39.SMS-2.018.hursat-b1.v06.h5
EP031979,30,TD,hursat_hurdat/1979196N17257.CARLOS.1979.07.14.1800.38.SMS-2.026.hursat-b1.v06.h5
EP031979,45,TS,hursat_hurdat/1979196N17257.CARLOS.1979.07.15.1200.39.GOE-3.040.hursat-b1.v06.h5
EP031979,45,TS,hursat_hurdat/1979196N17257.CARLOS.1979.07.15.1800.37.GOE-3.040.hursat-b1.v06.h5
AL061979,20,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.15.1200.37.SMS-2.018.hursat-b1.v06.h5
AL061979,20,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.15.1800.35.SMS-2.018.hursat-b1.v06.h5
AL061979,30,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.16.1200.31.SMS-2.026.hursat-b1.v06.h5
AL061979,30,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.16.1800.30.SMS-2.026.hursat-b1.v06.h5
AL061979,35,TS,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.17.1200.27.SMS-2.031.hursat-b1.v06.h5
AL061979,40,TS,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.17.1800.26.SMS-2.035.hursat-b1.v06.h5
AL061979,30,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.18.1200.24.SMS-2.026.hursat-b1.v06.h5
AL061979,25,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.18.1800.23.SMS-2.022.hursat-b1.v06.h5
AL061979,20,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.19.1200.23.SMS-2.018.hursat-b1.v06.h5
AL061979,20,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.19.1800.23.SMS-2.018.hursat-b1.v06.h5
AL061979,20,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.20.1200.23.SMS-2.018.hursat-b1.v06.h5
AL061979,20,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.20.1800.24.SMS-2.018.hursat-b1.v06.h5
AL061979,30,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.21.1200.28.SMS-2.026.hursat-b1.v06.h5
AL061979,30,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.21.1800.29.SMS-2.026.hursat-b1.v06.h5
AL061979,30,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.22.1200.59.GOE-3.026.hursat-b1.v06.h5
AL061979,30,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.22.1800.33.SMS-2.026.hursat-b1.v06.h5
AL061979,35,TS,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.23.1200.36.SMS-2.031.hursat-b1.v06.h5
AL061979,35,TS,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.23.1800.37.SMS-2.031.hursat-b1.v06.h5
AL061979,45,TS,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.24.1200.39.SMS-2.040.hursat-b1.v06.h5
AL061979,45,TS,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.24.1800.40.SMS-2.040.hursat-b1.v06.h5
AL061979,30,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.25.1200.42.SMS-2.026.hursat-b1.v06.h5
AL061979,30,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.25.1800.42.SMS-2.026.hursat-b1.v06.h5
AL061979,25,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.26.1200.42.SMS-2.022.hursat-b1.v06.h5
AL061979,25,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.26.1800.43.SMS-2.022.hursat-b1.v06.h5
AL061979,15,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.27.1200.45.SMS-2.013.hursat-b1.v06.h5
AL061979,15,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.28.1200.48.SMS-2.013.hursat-b1.v06.h5
AL061979,15,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.28.1800.47.SMS-2.013.hursat-b1.v06.h5
AL061979,15,TD,hursat_hurdat/1979197N13314.CLAUDETTE.1979.07.29.1200.46.SMS-2.013.hursat-b1.v06.h5
EP041979,30,TD,hursat_hurdat/1979198N11256.DOLORES.1979.07.17.1200.37.GOE-3.026.hursat-b1.v06.h5
EP041979,35,TS,hursat_hurdat/1979198N11256.DOLORES.1979.07.17.1800.35.GOE-3.030.hursat-b1.v06.h5
EP041979,50,TS,hursat_hurdat/1979198N11256.DOLORES.1979.07.18.1200.31.GOE-3.044.hursat-b1.v06.h5
EP041979,65,H1,hursat_hurdat/1979198N11256.DOLORES.1979.07.18.1800.30.GOE-3.055.hursat-b1.v06.h5
EP041979,70,H1,hursat_hurdat/1979198N11256.DOLORES.1979.07.19.1200.28.GOE-3.062.hursat-b1.v06.h5
EP041979,75,H1,hursat_hurdat/1979198N11256.DOLORES.1979.07.19.1800.28.GOE-3.065.hursat-b1.v06.h5
EP041979,95,H2,hursat_hurdat/1979198N11256.DOLORES.1979.07.20.1200.27.GOE-3.084.hursat-b1.v06.h5
EP041979,95,H2,hursat_hurdat/1979198N11256.DOLORES.1979.07.20.1800.27.GOE-3.084.hursat-b1.v06.h5
EP041979,90,H2,hursat_hurdat/1979198N11256.DOLORES.1979.07.21.1200.28.GOE-3.079.hursat-b1.v06.h5
EP041979,65,H1,hursat_hurdat/1979198N11256.DOLORES.1979.07.21.1800.28.GOE-3.062.hursat-b1.v06.h5
EP041979,50,TS,hursat_hurdat/1979198N11256.DOLORES.1979.07.22.1200.29.GOE-3.044.hursat-b1.v06.h5
EP041979,30,TD,hursat_hurdat/1979198N11256.DOLORES.1979.07.22.1800.30.GOE-3.030.hursat-b1.v06.h5
EP041979,25,TD,hursat_hurdat/1979198N11256.DOLORES.1979.07.23.1200.32.GOE-3.022.hursat-b1.v06.h5
EP041979,20,TD,hursat_hurdat/1979198N11256.DOLORES.1979.07.23.1800.33.GOE-3.018.hursat-b1.v06.h5
EP051979,30,TD,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.17.1800.28.GOE-3.026.hursat-b1.v06.h5
EP051979,50,TS,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.18.1200.26.GOE-3.044.hursat-b1.v06.h5
EP051979,55,TS,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.18.1800.25.GOE-3.048.hursat-b1.v06.h5
EP051979,70,H1,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.19.1200.23.GOE-3.062.hursat-b1.v06.h5
EP051979,70,H1,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.19.1800.22.GOE-3.062.hursat-b1.v06.h5
EP051979,65,H1,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.20.1200.21.GOE-3.057.hursat-b1.v06.h5
EP051979,65,H1,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.20.1800.21.GOE-3.057.hursat-b1.v06.h5
EP051979,60,TS,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.21.1200.21.GOE-3.053.hursat-b1.v06.h5
EP051979,80,H1,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.21.1800.22.GOE-3.067.hursat-b1.v06.h5
EP051979,125,H4,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.22.1200.23.GOE-3.110.hursat-b1.v06.h5
EP051979,125,H4,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.22.1800.23.GOE-3.110.hursat-b1.v06.h5
EP051979,55,TS,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.23.1200.24.GOE-3.048.hursat-b1.v06.h5
EP051979,45,TS,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.23.1800.25.GOE-3.041.hursat-b1.v06.h5
EP051979,25,TD,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.24.1200.25.GOE-3.022.hursat-b1.v06.h5
EP051979,25,TD,hursat_hurdat/1979230N11246.ENRIQUE.1979.08.24.1800.25.GOE-3.022.hursat-b1.v06.h5
EP061979,40,TS,hursat_hurdat/1979233N14258.FEFA.1979.08.21.1200.40.GOE-3.035.hursat-b1.v06.h5
EP061979,55,TS,hursat_hurdat/1979233N14258.FEFA.1979.08.21.1800.38.GOE-3.046.hursat-b1.v06.h5
EP061979,90,H2,hursat_hurdat/1979233N14258.FEFA.1979.08.22.1200.34.GOE-3.079.hursat-b1.v06.h5
EP061979,95,H2,hursat_hurdat/1979233N14258.FEFA.1979.08.22.1800.33.GOE-3.083.hursat-b1.v06.h5
EP061979,100,H3,hursat_hurdat/1979233N14258.FEFA.1979.08.23.1200.29.GOE-3.088.hursat-b1.v06.h5
EP061979,80,H1,hursat_hurdat/1979233N14258.FEFA.1979.08.23.1800.28.GOE-3.074.hursat-b1.v06.h5
EP061979,35,TS,hursat_hurdat/1979233N14258.FEFA.1979.08.24.1200.26.GOE-3.031.hursat-b1.v06.h5
EP061979,25,TD,hursat_hurdat/1979233N14258.FEFA.1979.08.24.1800.26.GOE-3.024.hursat-b1.v06.h5
AL091979,25,TD,hursat_hurdat/1979238N12324.DAVID.1979.08.25.1200.47.SMS-2.022.hursat-b1.v06.h5
AL091979,25,TD,hursat_hurdat/1979238N12324.DAVID.1979.08.25.1800.44.SMS-2.022.hursat-b1.v06.h5
AL091979,40,TS,hursat_hurdat/1979238N12324.DAVID.1979.08.26.1200.38.SMS-2.035.hursat-b1.v06.h5
AL091979,80,H1,hursat_hurdat/1979238N12324.DAVID.1979.08.27.1200.32.SMS-2.070.hursat-b1.v06.h5
AL091979,130,H4,hursat_hurdat/1979238N12324.DAVID.1979.08.28.1200.27.SMS-2.114.hursat-b1.v06.h5
AL091979,125,H4,hursat_hurdat/1979238N12324.DAVID.1979.08.28.1800.26.SMS-2.110.hursat-b1.v06.h5
AL091979,125,H4,hursat_hurdat/1979238N12324.DAVID.1979.08.29.1800.24.SMS-2.110.hursat-b1.v06.h5
AL091979,145,H5,hursat_hurdat/1979238N12324.DAVID.1979.08.30.1200.22.SMS-2.128.hursat-b1.v06.h5
AL091979,150,H5,hursat_hurdat/1979238N12324.DAVID.1979.08.30.1800.22.SMS-2.132.hursat-b1.v06.h5
AL091979,145,H5,hursat_hurdat/1979238N12324.DAVID.1979.08.31.1200.21.SMS-2.128.hursat-b1.v06.h5
AL091979,150,H5,hursat_hurdat/1979238N12324.DAVID.1979.08.31.1800.22.SMS-2.132.hursat-b1.v06.h5
AL091979,65,H1,hursat_hurdat/1979238N12324.DAVID.1979.09.01.1200.23.SMS-2.057.hursat-b1.v06.h5
AL091979,60,TS,hursat_hurdat/1979238N12324.DAVID.1979.09.01.1800.24.SMS-2.053.hursat-b1.v06.h5
AL091979,70,H1,hursat_hurdat/1979238N12324.DAVID.1979.09.02.1200.27.SMS-2.062.hursat-b1.v06.h5
AL091979,75,H1,hursat_hurdat/1979238N12324.DAVID.1979.09.02.1800.28.SMS-2.066.hursat-b1.v06.h5
AL091979,85,H2,hursat_hurdat/1979238N12324.DAVID.1979.09.03.1200.31.SMS-2.075.hursat-b1.v06.h5
AL091979,85,H2,hursat_hurdat/1979238N12324.DAVID.1979.09.03.1800.32.SMS-2.075.hursat-b1.v06.h5
AL091979,85,H2,hursat_hurdat/1979238N12324.DAVID.1979.09.04.1200.36.SMS-2.075.hursat-b1.v06.h5
AL091979,80,H1,hursat_hurdat/1979238N12324.DAVID.1979.09.04.1800.37.SMS-2.070.hursat-b1.v06.h5
AL091979,45,TS,hursat_hurdat/1979238N12324.DAVID.1979.09.05.1200.41.SMS-2.040.hursat-b1.v06.h5
AL091979,40,TS,hursat_hurdat/1979238N12324.DAVID.1979.09.05.1800.43.SMS-2.035.hursat-b1.v06.h5
AL091979,40,TS,hursat_hurdat/1979238N12324.DAVID.1979.09.06.1200.48.SMS-2.035.hursat-b1.v06.h5
AL091979,40,TS,hursat_hurdat/1979238N12324.DAVID.1979.09.06.1800.50.SMS-2.035.hursat-b1.v06.h5
AL091979,50,TS,hursat_hurdat/1979238N12324.DAVID.1979.09.07.1200.56.SMS-2.044.hursat-b1.v06.h5
AL091979,55,TS,hursat_hurdat/1979238N12324.DAVID.1979.09.07.1800.60.SMS-2.048.hursat-b1.v06.h5
AL111979,30,TD,hursat_hurdat/1979241N11335.FREDERIC.1979.08.29.1800.52.SMS-2.026.hursat-b1.v06.h5
AL111979,35,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.08.30.1200.47.SMS-2.031.hursat-b1.v06.h5
AL111979,40,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.08.30.1800.46.SMS-2.035.hursat-b1.v06.h5
AL111979,55,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.08.31.1200.39.SMS-2.048.hursat-b1.v06.h5
AL111979,55,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.08.31.1800.37.SMS-2.048.hursat-b1.v06.h5
AL111979,65,H1,hursat_hurdat/1979241N11335.FREDERIC.1979.09.01.1200.32.SMS-2.057.hursat-b1.v06.h5
AL111979,65,H1,hursat_hurdat/1979241N11335.FREDERIC.1979.09.01.1800.31.SMS-2.057.hursat-b1.v06.h5
AL111979,60,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.02.1200.27.SMS-2.053.hursat-b1.v06.h5
AL111979,55,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.02.1800.27.SMS-2.048.hursat-b1.v06.h5
AL111979,50,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.03.1200.26.SMS-2.044.hursat-b1.v06.h5
AL111979,50,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.03.1800.25.SMS-2.044.hursat-b1.v06.h5
AL111979,45,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.04.1200.24.SMS-2.040.hursat-b1.v06.h5
AL111979,45,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.04.1800.23.SMS-2.040.hursat-b1.v06.h5
AL111979,40,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.05.1200.22.SMS-2.035.hursat-b1.v06.h5
AL111979,40,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.05.1800.22.SMS-2.035.hursat-b1.v06.h5
AL111979,35,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.06.1200.24.SMS-2.031.hursat-b1.v06.h5
AL111979,30,TD,hursat_hurdat/1979241N11335.FREDERIC.1979.09.06.1800.24.SMS-2.026.hursat-b1.v06.h5
AL111979,25,TD,hursat_hurdat/1979241N11335.FREDERIC.1979.09.07.1200.24.SMS-2.022.hursat-b1.v06.h5
AL111979,25,TD,hursat_hurdat/1979241N11335.FREDERIC.1979.09.07.1800.25.SMS-2.022.hursat-b1.v06.h5
AL111979,30,TD,hursat_hurdat/1979241N11335.FREDERIC.1979.09.08.1200.26.SMS-2.026.hursat-b1.v06.h5
AL111979,30,TD,hursat_hurdat/1979241N11335.FREDERIC.1979.09.08.1800.26.SMS-2.026.hursat-b1.v06.h5
AL111979,45,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.09.1200.27.SMS-2.040.hursat-b1.v06.h5
AL111979,50,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.09.1800.27.SMS-2.044.hursat-b1.v06.h5
AL111979,65,H1,hursat_hurdat/1979241N11335.FREDERIC.1979.09.10.1200.29.SMS-2.057.hursat-b1.v06.h5
AL111979,70,H1,hursat_hurdat/1979241N11335.FREDERIC.1979.09.10.1800.29.SMS-2.062.hursat-b1.v06.h5
AL111979,85,H2,hursat_hurdat/1979241N11335.FREDERIC.1979.09.11.1200.31.SMS-2.075.hursat-b1.v06.h5
AL111979,95,H2,hursat_hurdat/1979241N11335.FREDERIC.1979.09.11.1800.32.SMS-2.084.hursat-b1.v06.h5
AL111979,115,H4,hursat_hurdat/1979241N11335.FREDERIC.1979.09.12.1200.35.SMS-2.101.hursat-b1.v06.h5
AL111979,115,H4,hursat_hurdat/1979241N11335.FREDERIC.1979.09.12.1800.36.SMS-2.101.hursat-b1.v06.h5
AL111979,65,H1,hursat_hurdat/1979241N11335.FREDERIC.1979.09.13.1200.41.SMS-2.057.hursat-b1.v06.h5
AL111979,45,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.13.1800.42.SMS-2.040.hursat-b1.v06.h5
AL111979,35,TS,hursat_hurdat/1979241N11335.FREDERIC.1979.09.14.1200.46.SMS-2.031.hursat-b1.v06.h5
AL111979,30,TD,hursat_hurdat/1979241N11335.FREDERIC.1979.09.14.1800.49.SMS-2.026.hursat-b1.v06.h5
AL121979,30,TD,hursat_hurdat/1979242N26271.ELENA.1979.08.30.1200.36.SMS-2.026.hursat-b1.v06.h5
AL121979,35,TS,hursat_hurdat/1979242N26271.ELENA.1979.08.30.1800.36.SMS-2.031.hursat-b1.v06.h5
AL121979,35,TS,hursat_hurdat/1979242N26271.ELENA.1979.08.31.1200.38.SMS-2.031.hursat-b1.v06.h5
AL121979,35,TS,hursat_hurdat/1979242N26271.ELENA.1979.08.31.1800.39.SMS-2.031.hursat-b1.v06.h5
AL121979,35,TS,hursat_hurdat/1979242N26271.ELENA.1979.09.01.1200.41.SMS-2.031.hursat-b1.v06.h5
AL121979,30,TD,hursat_hurdat/1979242N26271.ELENA.1979.09.01.1800.41.SMS-2.026.hursat-b1.v06.h5
AL141979,25,TD,hursat_hurdat/1979248N16339.GLORIA.1979.09.04.1200.63.SMS-2.022.hursat-b1.v06.h5
AL141979,25,TD,hursat_hurdat/1979248N16339.GLORIA.1979.09.04.1800.62.SMS-2.022.hursat-b1.v06.h5
AL141979,30,TD,hursat_hurdat/1979248N16339.GLORIA.1979.09.05.1200.58.SMS-2.026.hursat-b1.v06.h5
AL141979,30,TD,hursat_hurdat/1979248N16339.GLORIA.1979.09.05.1800.57.SMS-2.026.hursat-b1.v06.h5
AL141979,35,TS,hursat_hurdat/1979248N16339.GLORIA.1979.09.06.1200.53.SMS-2.031.hursat-b1.v06.h5
AL141979,45,TS,hursat_hurdat/1979248N16339.GLORIA.1979.09.06.1800.51.SMS-2.040.hursat-b1.v06.h5
AL141979,65,H1,hursat_hurdat/1979248N16339.GLORIA.1979.09.07.1200.51.SMS-2.057.hursat-b1.v06.h5
AL141979,70,H1,hursat_hurdat/1979248N16339.GLORIA.1979.09.07.1800.51.SMS-2.062.hursat-b1.v06.h5
AL141979,75,H1,hursat_hurdat/1979248N16339.GLORIA.1979.09.08.1200.50.SMS-2.066.hursat-b1.v06.h5
AL141979,75,H1,hursat_hurdat/1979248N16339.GLORIA.1979.09.08.1800.50.SMS-2.066.hursat-b1.v06.h5
AL141979,75,H1,hursat_hurdat/1979248N16339.GLORIA.1979.09.09.1200.50.SMS-2.066.hursat-b1.v06.h5
AL141979,70,H1,hursat_hurdat/1979248N16339.GLORIA.1979.09.09.1800.49.SMS-2.062.hursat-b1.v06.h5
AL141979,65,H1,hursat_hurdat/1979248N16339.GLORIA.1979.09.10.1200.47.SMS-2.057.hursat-b1.v06.h5
AL141979,60,TS,hursat_hurdat/1979248N16339.GLORIA.1979.09.10.1800.47.SMS-2.053.hursat-b1.v06.h5
AL141979,60,TS,hursat_hurdat/1979248N16339.GLORIA.1979.09.11.1200.47.SMS-2.053.hursat-b1.v06.h5
AL141979,65,H1,hursat_hurdat/1979248N16339.GLORIA.1979.09.11.1800.47.SMS-2.057.hursat-b1.v06.h5
AL141979,80,H1,hursat_hurdat/1979248N16339.GLORIA.1979.09.12.1200.48.SMS-2.070.hursat-b1.v06.h5
AL141979,85,H2,hursat_hurdat/1979248N16339.GLORIA.1979.09.12.1800.49.SMS-2.075.hursat-b1.v06.h5
AL141979,85,H2,hursat_hurdat/1979248N16339.GLORIA.1979.09.13.1200.52.SMS-2.075.hursat-b1.v06.h5
AL141979,80,H1,hursat_hurdat/1979248N16339.GLORIA.1979.09.13.1800.53.SMS-2.070.hursat-b1.v06.h5
AL141979,75,H1,hursat_hurdat/1979248N16339.GLORIA.1979.09.14.1200.61.SMS-2.066.hursat-b1.v06.h5
